date,priceUSD
1650758400,28.51362468618939649794792420433649
1650672000,30.02238202353953263367496506343148
1650585600,29.99128087954382894659112713521767
1650499200,32.49241324404007529729653387630279
1650412800,36.05316858298690675570602617506946
1650326400,34.15765790127353471053700706353582
1650240000,34.78269559097952157130008771882205
1650153600,30.21623613233833052024594499364272
1650067200,28.54436763128230059379593595301979
1649980800,28.60840449179749579990759113617761
1649894400,30.20640679549916567776344272871541
1649808000,32.97308860248260203284037458589891
1649721600,27.62146813441243667500019349797631
1649635200,26.10850020077916927392479000460481
1649548800,30.62921808535488859685366128013915
1649462400,30.94495106124586141969449826304111
1649376000,30.14142136148170427477644285228776
1649289600,32.62897306947277232254085977359086
1649203200,30.93320766832414148484205880648277
1649116800,32.70350376962890256632254456300234
1649030400,33.5978770340741796216839368354606
1648944000,38.69407810322220936977507752474704
1648857600,37.18308422505136038905644078232337
1648771200,26.07655240883400479607777509946658
1648684800,22.08643170709266470733026019188933
1648598400,22.59289966741366700780662446518259
1648512000,23.97433796380246267204368915749754
1648425600,20.94963993604106618523515164084972
1648339200,22.04475503954412775212343267275128
1648252800,20.53069997728135784609434334071322
1648166400,17.98334941276312472171407520658103
1648080000,18.07023387110525963642997941135184
1647993600,18.07137912006741947593838667818384
1647907200,17.50575356621215517487861882884061
1647820800,17.69439292742161572294274855389686
1647734400,17.5738981360159826259559087584079
1647648000,17.19525325919640214182175705763877
1647561600,18.44173130299920896599990238306558
1647475200,17.37493908477650382365129866864103
1647388800,17.09251969716327739504156509791677
1647302400,17.75384261070783572516926883175504
1647216000,18.40001641563601609762156458960638
1647129600,17.14469146571037790115352767030752
1647043200,17.76750478949927941610001242663158
1646956800,16.75739173819478546652172027800164
1646870400,16.39807971439696717424228652317544
1646784000,17.77510470705306064898948632891095
1646697600,17.80390850740609570777244516940208
1646611200,18.74773005695639993147291493218231
1646524800,20.20999435928287384593949061036614
1646438400,22.00170402077787985417823637213937
1646352000,22.63779480251620563052387732909032
1646265600,24.20527919194940853636035973354977
1646179200,23.28697711463343194887675799681276
1646092800,22.82768669863574787970898668334695
1646006400,21.84734012037704232301895607333879
1645920000,21.0042439346108320183596516397265
1645833600,19.79094970707884311946645805255083
1645747200,20.23240327798945823142230515795367
1645660800,18.06998448503159802537649752049536
1645574400,17.68808109851426270833130177175224
1645488000,17.97014284791827709678180536891905
1645401600,19.28357108494182170890466835181697
1645315200,21.55082013836989954163225046276403
1645228800,22.5905319067197821697714652162896
1645142400,25.41206309411091724413211994086588
1645056000,24.59447510020758176525421847009812
1644969600,27.44467910353317866761140690490712
1644883200,27.21675506440904041387513527138361
1644796800,24.70644943929304132351888427646699
1644710400,24.5810769289037448405839922839197
1644624000,27.25016930593184226314941529449229
1644537600,23.05860277247315348488143343557146
1644451200,20.82064154291952715356352371192641
1644364800,21.43922960730351634131998910528146
1644278400,21.11410235586340791527894349825588
1644192000,21.15584427760676618000452700184183
1644105600,20.04249520286238017118795497804247
1644019200,19.43171167971839196721594006578178
1643932800,20.38730242029488657232517526837082
1643846400,18.92532000678481243695247408150521
1643760000,20.1595342673292918938137828096418
1643673600,20.62520971885729624107318083869036
1643587200,21.06623667534737898505716243976126
1643500800,21.46853777986145095744789149571711
1643414400,21.4587363327088056746113424400246
1643328000,21.92807664009386285466212937568378
1643241600,20.91290713395185480299884792445605
1643155200,17.9938481299600577893384840334204
1643068800,16.66461361108766732012121858218832
1642982400,18.46422556140286687053515361261599
1642896000,21.01273575286181216945235957983323
1642809600,19.93268260520349304170280167762094
1642723200,22.37898576780950774380329220335922
1642636800,27.00072939158620313143916388619641
1642550400,28.07848090497138405215359887039472
1642464000,29.61633320748280817110569533264329
1642377600,31.91812139769469205275162197009766
1642291200,35.48583909380762268704523896730532
1642204800,36.31465589632938777647468439655978
1642118400,36.25214304031884997087112036497077
1642032000,40.07200445985499304965133815355764
1641945600,43.44368530753523545560308298589712
1641859200,33.48386629804787735570786177222097
1641772800,35.42244122427369003544547129368619
1641686400,37.68066343031083842885792827379385
1641600000,41.0907418836641148704437700317031
1641513600,40.43680662277126169968299005954995
1641427200,33.17082225754237607428364935478892
1641340800,33.6061241618580176812393975106389
1641254400,37.32483291192929990508449916865292
1641168000,33.20251418987905926156172710228769
1641081600,34.4315420477140270177462779855015
1640995200,35.04196197982361941731382147419279
1640908800,40.70593407096003892266234239753309
1640822400,29.07544881461013193833940077309363
1640736000,25.94732122223310097851288419739903
1640649600,22.54371472498107032953599048373353
1640563200,23.72682426366467737289935355273258
1640476800,20.61718353876096952364083373674794
1640390400,20.92391960396988716105382016989965
1640304000,21.11473684379846671730715509760503
1640217600,20.27611519763523003095727207982039
1640131200,18.14938561727993772306598407371787
1640044800,17.13195110695738799621726433622968
1639958400,14.59766995497353755481460344763599
1639872000,15.47193644532159519070533339899146
1639785600,14.43994384675469835455116053848522
1639699200,14.90301275009661447915136565449755
1639612800,16.62298104046555494441933449353786
1639526400,16.76805486726376127265324036399543
1639440000,17.05798768140882263341514629332914
1639353600,18.86720621152911128078800542043429
1639267200,17.85641710051138357203139935133775
1639180800,18.99400334409961180029697681438523
1639094400,20.10551906460276770045475347436003
1639008000,20.75890912208794271789638523435744
1638921600,21.75246890403950396823401225086279
1638835200,17.52686320052826370608105642659015
1638748800,17.94439051661714341142719330837226
1638662400,15.38260045428478041272987638745655
1638576000,15.69527646680209071568658457341911
1638489600,16.30056142958811888634545724304238
1638403200,16.63280238815596604292080263526845
1638316800,17.54090210874967319187509018700832
1638230400,18.2748912087849061248875608504846
