date,priceUSD
1650844800,38936.6081507258534950635049276374
1650758400,39493.4029535301991736070357292124
1650672000,39471.51052943019133043836143198073
1650585600,39850.20112948440928086754186081522
1650499200,40435.78705471866700917518906453951
1650412800,41359.10012831041238380734894554394
1650326400,41419.96159984648373281569419240127
1650240000,40925.51881780250949230428338407516
1650153600,39847.00898892526290165512575733539
1650067200,40585.26511146127687181345012220868
1649980800,40464.74889800996914679577363277067
1649894400,40061.4205410751974464263229460977
1649808000,41263.96895395462962277751209968421
1649721600,39941.85237228877759058228775142348
1649635200,39528.6233246293736973677073294356
1649548800,42094.15816190437500922410757703043
1649462400,42528.73118329256187613453194042211
1649376000,42067.60741422498287556312221478495
1649289600,43726.44860795131142731276627747858
1649203200,43459.28658302251605381441546514189
1649116800,45752.74512979214559401642789400204
1649030400,46721.9730043658507026060221413799
1648944000,46630.6593260508248842673803349067
1648857600,45917.14921961794358308388788941233
1648771200,46241.62689287328487889947221655585
1648684800,45597.43135780665537075122482927015
1648598400,47009.52897732846277425248802226954
1648512000,47481.42611649567317923169229815181
1648425600,46884.12472344947147925163106717343
1648339200,46762.86416544501316652612857783179
1648252800,44535.48920523726083589937155689376
1648166400,44285.66201661582560639441354640149
1648080000,43985.95700370706798847471335443977
1647993600,42817.77163551663374107343111859338
1647907200,42201.83922828320313255540246645692
1647820800,40910.25992083560559839897520317958
1647734400,41175.01291239637938296494860442983
1647648000,42201.83478007406154899476145359003
1647561600,41794.23010231304113322299817495134
1647475200,40782.90609874067589208776919994945
1647388800,41180.07281553970395032414734390622
1647302400,39412.12741273849399486254686516836
1647216000,39724.94801309516235064182254229343
1647129600,37817.37181699558521229702492588259
1647043200,38925.03731981469118094616679771623
1646956800,38878.84933070028173396512011219247
1646870400,39446.65820032943987205290566450025
1646784000,42002.18280000489280256922216930667
1646697600,38764.09796431734038429592278849178
1646611200,38294.34017762610516419005394691901
1646524800,38279.53612170880498918483056716121
1646438400,39422.69125947743281888667883553317
1646352000,39082.26279403223217252673036697499
1646265600,42539.77038250455287179367250394877
1646179200,43893.1040913715564381636979370788
1646092800,44226.49080423098040231333073008157
1646006400,43201.64770022333059101847165099921
1645920000,37735.04762231247929321566434869927
1645833600,38939.73672310213618985995633388538
1645747200,39057.19013627823443857169468002061
1645660800,38234.95918125273708859317034207878
1645574400,37249.10380096870212507839276906152
1645488000,38421.2596808046914901264413082423
1645401600,37275.12115338114608877471265902008
1645315200,38597.44348814451676241063413417072
1645228800,40095.62834526118613395981451945956
1645142400,39922.28775325158659627562393798168
1645056000,40686.13352398187241731083701780109
1644969600,43903.29772990017585356215610957367
1644883200,44401.2041548941781276375550204965
1644796800,42644.97971500378224431061055218961
1644710400,42187.25443837688402423710011469396
1644624000,42161.29008137406949522271469381362
1644537600,42497.05922067164635535538822704202
1644451200,43509.36280998956149591316301356576
1644364800,44533.39164565375884043812152861679
1644278400,44208.34828464335158358657168879851
1644192000,43940.50568381473150294102267441875
1644105600,42606.72052376929809681645525304902
1644019200,41469.60451315402073829452465639814
1643932800,41510.75870206324891424313370270508
1643846400,37066.72460962182894095114057500156
1643760000,37002.69910414847505854585734403509
1643673600,38928.39238335430886633740277144379
1643587200,38444.47063771395610103719341474038
1643500800,38035.6589113512260341590464518948
1643414400,37906.62546369734800032108696605145
1643328000,37693.43328726164193887641890862488
1643241600,37276.17034779045000534482406476624
1643155200,36750.81797128893810044710677227039
1643068800,37073.03315288703661068788478081365
1642982400,36659.46782810719692867562654313494
