date,priceUSD
1651104000,0.9969312914460119857575723512972713
1651017600,1.002003636093390482428473706172284
1650931200,1.002773473340282166191215268501311
1650844800,0.9959780483676991486176968270432586
1650758400,0.9980195568042157809276555736641431
1650672000,0.9933014829842769544880390377773133
1650585600,0.9939452511745909187834967344562634
1650499200,0.9925114294956674545183132100108462
1650412800,1.004734363363043547011340084178969
1650326400,0.9963792128076199630603245308758294
1650240000,0.9992664112521035671923665174689003
1650153600,0.9916651248985534469007588027139442
1650067200,1.000082591051579489126731101204118
1649980800,1.005247927417661270106837468556152
1649894400,0.9966357631968663943243463374681505
1649808000,0.998276086881116557262107527539109
1649721600,1.001564911086398939134449044364602
1649635200,0.9968341479789157624467608526978818
1649548800,0.9995868863759604320430208209638123
1649462400,1.001171724489212589444078545028402
1649376000,0.9962168414159153081583775530327736
1649289600,0.9993072020110304879662994810192962
1649203200,0.9956625473360844441649354204941319
1649116800,0.9991992609281483527075352066575793
1649030400,0.9998785171635352448745101171243299
1648944000,0.9967289620466392671740333891973034
1648857600,0.9968842584022311049812213356652829
1648771200,0.9961238917384671460288211700489003
1648684800,0.9977282426177307212772397023473125
1648598400,0.9945071218971359290682181912236822
1648512000,0.9986797299753845824937520493101117
1648425600,0.9933779541285667278437700185626289
1648339200,1.002993534490366801845042667162077
1648252800,0.9972818622915675969133638842037733
1648166400,0.9954109729440602662675203620699054
1648080000,1.004338634917489927082984969777964
1647993600,0.9987195943845359700594725998808578
1647907200,0.9981845990644130197902172334439578
1647820800,0.9935586717318112795479671144521677
1647734400,0.9985310325578286780956830482979446
1647648000,0.996060502872506006555578520967583
1647561600,0.9947714209759590348256149628069523
1647475200,1.001259619882643320098051906036014
1647388800,0.9990985518264465790164852787867963
1647302400,0.9975529050474036709757144593065479
1647216000,1.003451984439394748714924604348055
1647129600,0.9956173043639804371218406433646672
1647043200,0.9959528896380457770839040697594451
1646956800,0.9997203268489336606064080525793585
1646870400,0.9943768731267600175015981550303217
