date,priceUSD
1650499200,0.0000001832909222940637733918052732369824
1650412800,0.0000001902443605794590023097593320369636
1650326400,0.0000001940733001140055085710413562333466
1650240000,0.0000001779327487309107093440502222959307
1650153600,0.0000001850072464697007392212261755474072
1650067200,0.0000001790075706904698863690944897507349
1649980800,0.000000123535307057977095238941234636178
1649894400,0.0000003250389184286310639134024683644357
1649808000,0.0000003731209486881338435447607499654906
1649721600,0.0000002791647132157285417134176572833622
