date,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns
1650153600,25491911.373886109745452945,2051553.519831,6.70434875091940014,4103458.080251420100245848607983861,6925262.23458647529766931,540535.764895,540640.2363419435098728628146926977,74
1650067200,27687884.683900399571896115,1887328.736702,6.70434875091940014,3775819.701747797947466174232120006,1171472.751932000850111635,79477.447805,79474.03466101767515742315976464688,23
1649980800,27873567.660225050127966672,1874518.775809,6.70434875091940014,3749579.62292357896061436042488146,7034694.234393259079728568,463721.232152,463745.1216620984202445879090482187,32
1649894400,26908879.95516240814005415,1940282.698107,6.70434875091940014,3879235.56385886743220246982356097,3920505.905864701781838178,291919.560118,291904.8131382605194510784852774865,25
1649808000,26674863.702498211892234652,1956439.348243,6.70434875091940014,3912855.311174992290826633397680958,1918170.537639064014477959,141603.347615,141649.80174110364952087779487898,22
1649721600,26391259.364053398536547355,1977035.985468,6.70434875091940014,3952879.42956150372432877743527721,3179748.192157083462505514,245559.909972,245532.3569634468435713590153457947,41
1649635200,26206993.465442189708955039,1985932.156194,6.697145002302398249,3970820.163661472699005343658683355,11796700.451457631255361179,995051.911062,994982.8042403513009807831407184168,103
1649548800,23361795.38270574576860506,2224635.920408,6.697145002302398249,4452240.316564542797819966380387917,10965905.325574032538573262,1026243.320108,1026333.175280534338811975132494934,90
1649462400,26499341.66280944567452683,1958518.549628,6.697145002302398249,3920595.686306404304932241172727555,976174.583225398597757975,73874.459123,73872.51061217333336565908074501605,17
1649376000,25786288.032364068231097165,2012451.627389,6.697145002302398249,4022209.062337549757804921299796558,2035696.728574057971037578,160594.045537,160574.4898991413081523974561010982,19
1649289600,25805128.156752802224852965,2010505.479972,6.697145002302398249,4021288.462466567178540037314677704,4384263.669910646120316811,349827.624132,349806.7373668171897518413973648485,44
1649203200,24729710.61123249945578677,2096857.522752,6.697145002302398249,4192464.54803150797769317019592369,3463233.568741964276418733,301713.289981,301659.5920923715968652497206437013,56
1649116800,23661828.712901743216755881,2190558.708551,6.697145002302398249,4381860.494567401492081100468258087,14021525.062029875326504646,1354866.818405,1354886.346810860809623406044912693,109
1649030400,21898957.184398417037576255,2362632.900316,6.697145002302398249,4727860.900118039650826781489603047,17521924.298854881681817299,1795729.827855,1796345.765237826904273514608606212,186
1648944000,23751200.421893422737925796,2173310.332575,6.697145002302398249,4349392.791628906574264084248784954,22221727.42686099239918018,1713514.135207,1713409.273315945188983868838806406,190
1648857600,27252224.520962129008046092,1889248.775294,6.697145002302398249,3777567.36734039305620729993721334,77725743.791551769306607421,9729991.795748,9730761.511977665436126304201467069,760
1648771200,19294154.808106787280620389,2638708.384584,6.697145002302398249,5273444.917935783607085835692360813,107776285.952179670682029537,7285777.786783,7285633.360804496473179123312762451,654
1648684800,45070075.498122704645137866,1116694.579491,6.697145002302398249,2233715.55558276669856162537073828,1646241.613697790245639608,40470.080681,40472.01044132568981055280079891135,19
1648598400,44879264.5705560524628945,1121320.066718,6.697145002302398249,2243416.714779280371059224180756245,702032.927982039427695252,17323.590472,17320.43421845528831618026520268014,11
1648512000,45350627.696572160704438812,1109613.641538,6.697145002302398249,2218916.995235588264623121577522313,6159556.291774641964095049,153632.028493,153618.0828753561738984644188679533,25
1648425600,43354744.167109417674831709,1160221.129621,6.697145002302398249,2320883.651099859680404864578020251,5039831.318738973936544481,130910.711745,130896.222532054145494900495394112,16
1648339200,43740743.701250864228996728,1147774.383022,6.691856384816800434,2292599.006115640221468281139489611,2974520.378999132742626277,77989.812431,77912.59348940533667889678119939742,14
1648252800,43241704.446898347801031407,1160785.522541,6.691856384816800434,2317929.065775055653036638866178406,785703.508421434783760289,21196.207223,21191.47754341565923514744590934267,20
1648166400,43260269.317482212010714254,1160223.966818,6.691856384816800434,2320528.451602729456686597021873099,3797633.456390235764996145,103889.289652,103885.3998745331174049164866260707,25
1648080000,42270601.997387152047050623,1187073.32448,6.691856384816800434,2371818.021921721989281167688795676,12234406.330887535610500194,346396.341061,346289.8729173708355224741919992378,41
1647993600,41679569.609654250203277903,1202861.626625,6.691856384816800434,2407350.591908391077624468711049094,23345837.288166844054858742,676618.818179,676422.0074461501355797309296389205,72
1647907200,42119698.850366914128925927,1188298.479012,6.691856384816800434,2375762.59572680717906578672749807,34114993.714055454654828534,995164.541573,995108.4951675418804955363017592504,97
1647820800,41797860.308153511882377739,1194505.599625,6.691856384816800434,2388527.749113743876780418095833286,26023173.035708530675972974,749946.468279,749715.6435722661461360008956570297,80
1647734400,41153133.892027119683119221,1210953.381078,6.691856384816800434,2422239.612477804672723666825059942,9607773.627915345658454529,285661.564809,285571.6924455778278374463378516019,39
1647648000,40932904.178768471752622642,1216615.632801,6.691856384816800434,2433970.001876019388617515797898866,19178261.820795079333763214,566712.444741,566577.3499984300553014514872529588,74
1647561600,41176278.293716247046942962,1207737.356662,6.691856384816800434,2413243.013982435440153971581106723,31859634.956587349285346161,912784.80081,912600.7579271864545574972445683249,125
1647475200,43230045.735789706023327151,1147729.912628,6.691856384816800434,2293472.070042485896571104658592933,13163827.809620228408969591,347659.215844,347552.1526714771980865010874215102,54
1647388800,42849284.19962597370617151,1156877.195246,6.691856384816800434,2314498.057926919919631225890988666,22234541.390433927376878517,619422.773916,619348.6130129001856694435231328097,105
1647302400,42993370.431531059480828793,1150500.698465,6.689875368278567569,2300617.276695487291274328135122264,51837080.831554651415036696,1507789.337266,1508307.701511371104430032242558872,140
1647216000,42416383.115781025473578751,1208571.293193,6.823016562495128779,2414624.673045470052331054323235626,38668478.965963136439368428,1122660.453859,1122595.953807880853576279724492432,89
1647129600,41218677.992924894164272185,1240281.94684,6.823016562495128779,2482138.06991517092764899038435463,14378931.630280196554578612,436257.783209,436252.4199391107053100745021768563,40
1647043200,41271163.436201061764471237,1237413.098321,6.823016562495128779,2475701.630230888392706653715733338,28378589.979491674180804577,893829.953726,893914.8227673143590515373989212164,80
