date,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns
1650240000,2095177.475044883268974009,837.368225842281507863,35546.569984733275433845,4952508.07670298135944778146651061,15667.207812817196472717,6.289676089541702056,18501.8504428851459568095658647021,8
1650153600,2078084.708471093827711586,843.028090669389190866,35521.114452745168235047,5153328.170300667313889406434219808,888.433982941526866993,0.359581604627233981,1099.251935698036465424064468987646,5
1650067200,2076184.249993751901974666,842.914610468034067092,35502.501322801349212585,5089454.137091544606644677853960405,628.814822484711327877,0.255042583176940027,771.7867823868637295649857654166473,5
1649980800,2076372.300425263837159287,843.195475145351954791,35510.039861097620007416,5119051.568646932688837235915178669,861.891533931599150573,0.349178495371819518,1059.758262616233639822765709575019,4
1649894400,2075530.597774366055572704,843.500936307373973468,35509.294016871421299544,5092135.519716953408353611830258578,3338.905839627445658498,1.355106993643005897,4154.786421370986327842415639937174,8
1649808000,2072295.573357371808946892,844.813630978102077791,35509.294016871421299544,5210255.20554474162632802140071632,1252.38215,0.509335299470765241,1558.850222145456432517858964930886,4
1649721600,2069693.191207371808946892,844.772611194792498545,35486.161435043283848772,5038693.600121720928148140521550017,19493.555892639516549793,8.008033664541892227,24237.25604234969838988994321845171,11
