date,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns
1650153600,382691476668.345100889962190618,1644.509039801238681119,12281269.04080623701388428,9998952.104316820376906925986264271,34500424215.083985791400645006,150.692974038089248063,457517.712057761019806294195263887,54
1650067200,385506598240.185178384554553472,1632.055964219004034636,12281269.04080623701388428,10014425.39379762142864272995730395,18030948233.630285953427513643,77.030747403134623516,233696.4754091898806897101864428282,89
1649980800,381384431098.936146761048654111,1649.463267268581732922,12281269.04080623701388428,10000504.26510754937300674727888324,175573245025.481089777925834151,770.446748746704108442,2332211.462694495876563432630748234,217
1649894400,392648366858.969960673811938392,1599.791042613074112138,12281269.04080623701388428,9669607.424813190574826537248659595,64825150031.643437054363050811,269.640262198156769112,835239.6849662190024903871027297367,111
1649808000,382632485438.371382674068301947,1640.845114781377201842,12281269.04080623701388428,10240916.31625209590579608570577312,62852632786.616711303667896162,263.839167783031354479,810464.535288082251592742072216217,119
1649721600,391346391062.781561860585999497,1603.525970479990576839,12281269.04080623701388428,9702162.45101234209075330869406006,46419983277.012056032210834346,187.919007491652444278,567125.0101451369490331787981110977,98
1649635200,396985329050.747120994101775483,1580.189657371679570941,12281269.04080623701388428,9431892.660140895849891224238119834,121873176351.20794171495799041,501.690912318097304751,1555315.588253607217867592555343238,202
1649548800,381299810895.799082114845384471,1643.64464616719831036,12281269.04080623701388428,10598104.30796312587117323265589327,113316644030.269077380783394818,497.373535317386675839,1619531.365127704294469750857981188,143
1649462400,378293523926.443007841456238249,1655.207276912787986329,12281269.04080623701388428,10780133.8330624815290590083769869,263550496119.492795126482162548,1140.728447264566311883,3670159.716857573578844516119910369,238
1649376000,370691610199.611775312604391361,1685.456758360238132582,12281269.04080623701388428,10717979.97906795492021444143245328,50017470326.736866356797731386,236.313033835028138915,768508.0412754889075491227148428256,96
1649289600,356291266745.888015157955841709,1752.852597122417825811,12281269.04080623701388428,11367925.64830227708834717395888093,33293432688.388970120535989406,166.331161631523329893,533834.8296072277234268486682813627,83
1649203200,347956374729.063596310661165165,1794.573315071732643345,12282091.485673111278026196,11473176.92019860610786277852343059,45010040096.115819866963973181,232.314209816844470304,764853.053872815637484172789629608,112
1649116800,346569890836.574981157269316532,1801.053092848636793747,12282091.485673111278026196,12313673.38742235845666139882026809,22804586704.185150134067214081,120.833157290939128253,422577.6371632476019021482160126043,100
1649030400,338318227296.068360995514340739,1844.610257854709720134,12282091.485673111278026196,13035261.6917715004516302175218478,160363251702.304994974810251114,876.336158635819204334,3059464.135951854453961322124335878,214
1648944000,340284019972.790673699980555911,1831.274682268889179786,12282091.485673111278026196,12907444.6984660611238326729145268,79009441761.465558170613781091,398.554649757758159719,1395178.978831836898081429829770692,142
1648857600,359394238418.97412917749793327,1732.667460078234397417,12282091.485673111278026196,12022602.88324068249083680863504082,57891141588.607391693075059627,286.833266506656911804,999332.0601315797614271512969198335,126
1648771200,351787856695.928253210542290445,1769.264769031996050807,12282091.485673111278026196,12163318.14473856484942725367685833,49807345530.592687412473648972,251.115925748930839197,850333.0169517467944248868308818653,106
1648684800,352443870302.248675220423500473,1765.220773252802406628,12282091.485673111278026196,11564229.85148893776009466081197247,22091211098.060935704244650454,115.603548258002877026,388474.2015493353938199803975418455,94
1648598400,339997221885.400118538526900811,1829.487586248242899748,12282091.485673111278026196,12388082.40042809905112096200615851,30020059969.391217939851823482,161.640110003865369517,548306.9604168779772258758827418617,88
1648512000,339385211882.092088951896758961,1832.301035267889975891,12282091.485673111278026196,12413459.44847036738412658935121375,55978801470.481899624943890499,309.432179456217418018,1053334.034504132881045161562716026,140
1648425600,338477986382.129722706558637634,1836.277680463696683541,12282091.485673111278026196,12227386.43296000705428795819218304,84692025470.932736756779188463,477.023020148230585599,1600148.666236056835063188069276924,181
1648339200,339383886808.497576828698158685,1829.967521973364337194,12282091.485673111278026196,12036848.88664632684869120410331341,70246099587.482104268109950312,377.735346029714365227,1206837.114939941572552890345117653,165
1648252800,342479317720.277305616646150077,1812.298940937552103963,12282091.485673111278026196,11389983.22662219325672486388210949,48343714709.017639316717641544,259.079955812422942026,807855.99211557145667646956320937,146
1648166400,333547623818.388811938694725765,1860.031224315698446835,12282091.485673111278026196,11538402.59058975984144003879695356,131684374678.920291437039819768,711.084037368118674105,2226695.863288336227459428431609929,250
1648080000,350747236096.461457214548095973,1766.735455648555930168,12282091.485673111278026196,10995451.29195851362039329451359751,52693140546.582677211656028649,269.124187879765096365,824005.2970525127217161543552839625,113
1647993600,348305245039.501453676866406874,1778.308179893586174395,12282091.485673111278026196,10698873.05204158067460888468865185,30790291766.29680573531953188,153.567697078358042967,456198.1625105980599986703774662746,89
1647907200,353631113584.122150157737580956,1751.067200222600795732,12282091.485673111278026196,10397245.63075514854591974204555079,69653381432.292055258823088529,337.715401346644468601,1018890.927605177366496425809386347,100
1647820800,354647058731.940519919475887081,1745.026702672365894739,12282091.485673111278026196,10111263.17828379437864400549457848,37780825377.455247464974848217,186.417697797168319687,540813.2445612167414592556205080763,88
1647734400,348010702293.813193394896918308,1777.729955473724481646,12282091.485673111278026196,10171928.38207486930077383566855373,61532622950.998274777135324146,315.742384421541235196,908363.1820861056473114863588108298,109
1647648000,343308939814.401821808075086118,1801.04721588992404986,12282091.485673111278026196,10587382.06222989436751454966772746,58787798893.256703809484903497,301.039564218245302478,888402.6456511317796974290695481546,144
1647561600,351167154644.081402384746046377,1759.849310975462976436,12282091.485673111278026196,10370618.39293454152400258395395399,41829435612.190343241537532482,210.062035266009279056,604567.2759588807475850561139024237,75
