date,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns
1650153600,577.458322933453732097,601362926893073.17133385,10816.17398531873374518,3506397.184933839563902818438527325,30.099564915093444366,31309888217395.136043351,91776.04693964608233325194610417486,75
1650067200,583.245427055582262197,595300987364635.416889527,10816.17398531873374518,3578883.366378350661667449998108307,66.213094685668536166,68239004285098.674565441,201107.2095565256215566766706967248,90
1649980800,589.495062534012144241,588785125527522.241831144,10816.17398531873374518,3580196.466275875255554932367804915,46.728065862003012394,47158065496443.217556688,141624.2886560684275832379230115683,95
1649894400,581.410094021904694135,596825410849753.66931989,10816.17398531873374518,3510764.205864427559711696772089207,146.729673832402389794,154979350088744.892386323,450956.7775396751974380694400840544,117
1649808000,568.394411957090544281,610013817797800.705368691,10816.17398531873374518,3545332.081761037576438540566042532,141.008397677010216389,146909678820469.377683859,430946.0886305880023739592389227524,127
1649721600,599.996970846531355124,577454094046224.978763144,10816.17398531873374518,3630849.965428506369672493108624281,91.075633930911475041,87181411042575.62536623,273364.6738049610809077527437977465,108
1649635200,589.057049656778143599,587905122704187.505867674,10816.17398531873374518,3514599.732927690709377407426304404,90.15090944007909176,84596559247389.619747539,273705.4289710376915130210631534745,87
1649548800,628.434616560105981889,550817988734263.980061143,10816.17398531873374518,4052879.981451336489508765509756289,56.185506207934826961,48209463746352.086555103,183312.1609212993709648157495897143,72
1649462400,640.071431025936906502,540657460283505.704164844,10816.17398531873374518,4164924.819096879981474711373814125,47.373004750001203418,40500728352998.859398106,152253.1226082429521636957129117715,100
1649376000,629.313965571633843198,549772126320569.926490824,10816.17398531873374518,4007265.581949743114594169651548918,78.54101911836840369,66370119556914.248175039,255056.4351425517278265650598646371,104
1649289600,643.92005515697570663,537100400479043.148310205,10816.17398531873374518,4170530.375076938826947609019297753,69.539892943711198337,57605037029625.281333146,223959.8355107194723329215710639169,113
1649203200,628.870451341811651297,549769192862080.382574241,10816.17398531873374518,3988735.287048025923996111111241036,101.902685742806906125,87901431093619.923249154,331184.9705025399913772159221466709,108
1649116800,648.729410687041676428,532678700367415.786244561,10816.17398531873374518,4456796.429650372072881354001682985,73.497338438819866631,59424033502738.901998704,256293.122495677702619259394450248,85
1649030400,667.311109860323065569,517667541885657.895222839,10816.17398531873374518,4710937.66814881125250730882175403,65.039281269108409566,49904316376130.736065104,226680.2229876149795913863137085857,90
1648944000,672.605258492567368533,513440778399398.904109121,10816.17398531873374518,4738974.742431919330080988296984752,154.369652681281957615,110111938349680.418639131,537224.9741578259764415290863916436,232
1648857600,684.821288264043951506,503935241233286.360762142,10816.17398531873374518,4723870.592437087224820837717833793,92.912888111672764643,71666190518415.093187063,323316.3776207953481377694731136891,172
1648771200,664.086932682907463715,519446408774542.456246697,10816.17398531873374518,4563593.159147531248688787931465512,71.248787712414489771,58058553604342.979178726,241655.5413878362346681876170686584,96
1648684800,648.128907065832450634,532055279352124.355779517,10816.17398531873374518,4247618.281069297776341093618239621,63.622174795284304524,52770966459162.708278474,212248.1025153903180957600499575388,87
1648598400,637.794189837406842748,540511769561122.979642827,10816.17398531873374518,4318721.284369505288859954096889663,52.877703331832611126,45516237887215.533988793,179322.7342285188194610661295387482,94
1648512000,628.773412393399287604,548124369054937.839769568,10816.17398531873374518,4240500.078285895487400092704944903,44.450481275402105587,39123497438816.335268431,151906.7686818119612629159340271356,107
1648425600,625.393929460943808237,550965482315416.009009205,10816.17398531873374518,4186112.085597780097687756674030982,48.191290110901800402,42451584703987.47612077,161372.7069290919564377736376456874,113
1648339200,620.519286802021552517,555162143616041.084143651,10816.17398531873374518,4081093.170404571782128983472554221,33.14491629292975607,29952150679971.403906444,105183.5672764811657374672105867238,93
1648252800,622.248782609020007661,553526865561399.212183851,10816.17398531873374518,3909837.737863442104554934723212643,33.230650654157444033,30134017320558.397721211,103739.2361408699258177337917637658,111
1648166400,612.65507940354362514,562101139521047.743064752,10816.17398531873374518,3800949.115136733794178911141243415,43.899162525858941565,40309975502037.347708053,137071.3126713640378873844560927135,110
1648080000,622.222549945221169031,553336995440068.945168595,10816.17398531873374518,3873399.665034246504145890515295563,57.889912702966704527,51686423262810.303221265,177600.2022974118501342772665615076,91
1647993600,624.004052935951851928,551599458267102.719810588,10816.17398531873374518,3774851.788283017912929302857357342,27.62698964510254444,24598105333239.162608705,82100.23560630139667894018878267107,80
1647907200,623.352178790726705968,552100375610987.771426883,10816.17398531873374518,3729150.391257405175292002363048051,52.428302615845461363,48392535595694.270783741,156769.5555693888698811835679974741,85
1647820800,591.732674092602097145,581445778192648.351137354,10816.17398531873374518,3426237.903824932026139718527190551,66.842145538293161044,64627791948361.775813139,193471.6302754275883679205841631858,106
1647734400,601.671554589435922871,571644063590143.514324863,10816.17398531873374518,3442525.704237991407136989292907942,36.319985019988246261,33997117126217.343361085,104875.4770990411569756044804515018,74
1647648000,606.638765583201675428,566858208449510.025983886,10816.17398531873374518,3574789.25428393054442132392551452,38.346893020917744533,35317769096830.201211958,113162.9607471942627285104513208716,102
1647561600,620.001209272047061269,554535117311243.894590152,10816.17398531873374518,3653499.034402287677876923440497766,54.108894265311661107,48315210933570.636038706,155851.1162698226626914639189207104,81
1647475200,625.702998737050707122,549333291867658.560549708,10816.17398531873374518,3520759.003835731827963824732373342,34.174455358604335356,29697926441396.725248501,95532.269163189751785270325381995,53
