,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,comp_pool_share,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
206,1633305600,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,824363.6517520371,11158.71633458798,91351.50163900509,75806232.71993992,51267.68637432348,710.4438711895533,2386488.549552848,104,45.97863610242116,3389.921504442105,2357218.295618075,2408348.9566445635,7159.4656486585445,1.319152745255684e-08,0.028582137016892415,4.215431030493887,-0.21266277879471185,4.1095890410958905e-05,0.015590288908494676,1.357236068110822e-08,0.028966703201119427,0.04413133003497613,0.04451589621920314
205,1633392000,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,826162.1042552437,11771.68772951332,93922.2108042935,82909063.13783883,41816.05130611802,575.1286675013497,1989626.2908356325,122,50.177236834518354,3521.545297620061,2098213.9098714544,2025341.6545658696,5968.878872506898,1.2061407548864347e-08,0.028654130097583528,4.428422090771669,-0.22468017196803303,4.1095890410958905e-05,0.015858678373953827,1.2410786761520042e-08,0.029040781684011453,0.044471712581126394,0.04485836416755432
204,1633478400,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,787586.9317131669,12246.54360090578,93489.45045505647,87900071.85260686,260150.96340452507,3893.0329022839096,13913911.085390575,173,55.80340932105474,3586.6154471413033,14517310.696129445,13962811.94356081,41741.73325617173,1.1376554977984843e-08,0.029129007220848744,4.835612195635546,-0.24635069230169737,4.1095890410958905e-05,0.01612720754899788,1.1706939027416656e-08,0.029529449610140146,0.04521511887943566,0.04561556126872707
203,1633564800,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,789790.6623943575,11965.07389863673,92528.95916753466,85894376.50910962,51344.090280917626,799.3335598351994,2854567.8387649464,127,54.377938736771824,3590.0573438765223,2791985.79579102,2869653.316693321,8563.70351629484,1.1642205702418063e-08,0.02922870761875997,4.707571243339164,-0.23971380443077572,4.1095890410958905e-05,0.016395876506352103,1.1985993629058503e-08,0.0296320941059276,0.04558348823470111,0.04598687472186874
202,1633651200,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,830861.6037226788,11980.639996583275,94958.73156549882,85254714.02675103,41531.58498097345,610.4545480820012,2200160.2780202897,232,51.305002929950625,3559.0798404593233,2130778.0891343364,2172656.4755953574,6600.48083406087,1.1729556675144348e-08,0.029306128332786292,4.480201343248549,-0.22752888858848075,4.1095890410958905e-05,0.01666468531878018,1.2077128002363037e-08,0.029711808957837697,0.045929717761155515,0.04633539838620692
201,1633737600,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,876421.3247955464,12200.48910416204,98411.16531001264,87394421.71120307,40878.012756467906,576.3884769614674,2065040.857270941,238,49.858680544765754,3581.8411298687047,2038123.7793295926,2064531.9535629642,6195.122571812823,1.1442377904902485e-08,0.029377015266420167,4.326234017270303,-0.21897532358570848,4.1095890410958905e-05,0.016933634059083102,1.178235165123633e-08,0.02978480207050131,0.046269553435092314,0.04667734023917346
200,1633824000,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,892660.5700450204,11930.013187102204,98202.81178780862,81697564.6260818,53209.39536394846,719.0273498963305,2556751.321450013,141,45.76071093963603,3419.0740697893716,2434899.760522455,2458407.7674999135,7670.2539643500395,1.2240266947697385e-08,0.029470901222500446,4.159678825923943,-0.20943564960013472,4.1095890410958905e-05,0.017202722800100156,1.2604840876024651e-08,0.02988148440120064,0.04663252813218964,0.04704311131088984
199,1633910400,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,891230.6668601001,12437.018015416284,100179.32492783957,87436323.09082931,48064.96668438385,660.0038887022448,2338450.028113511,163,49.05369975590984,3527.814025888064,2357764.4445135747,2328370.975704444,7015.350084340533,1.1436894469603837e-08,0.029551135041082376,4.321570793507527,-0.2187123352883672,4.1095890410958905e-05,0.01747195161470838,1.177864585329548e-08,0.029964115725380974,0.0469819907653798,0.0473949714496784
198,1633996800,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,892147.046402239,12345.763864103095,99856.02143402216,86302273.68058634,38417.51071771142,530.1514154691536,1856563.425063452,149,48.367740513527146,3495.5165210550535,1858168.189569914,1853153.0314331478,5569.690275190356,1.1587180237001677e-08,0.029615672046165283,4.30051024464448,-0.21752168494073032,4.1095890410958905e-05,0.017741320575822894,1.1934379846554042e-08,0.030030586524752753,0.04731589673157722,0.04773081121016469
197,1634083200,TOKE,WETH,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,882916.1214620987,13265.441999483532,102954.4010111058,95312571.07614115,99011.27117358263,1430.9463669518607,5025857.613859013,236,53.97600562457999,3592.471740891013,5344232.929762111,5140634.386005221,15077.572841577039,1.049179545477944e-08,0.029773862856373647,4.669634915570639,-0.23771677063410945,4.1095890410958905e-05,0.018010829756396673,1.0806870225984202e-08,0.0301935278977745,0.047743596722359366,0.048163261763760214
