date,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns
1650240000,1437769662.718866211794922473,2526743.908318,57.716505078192293055,5057010.705533965347812206072449095,107867755.697044950026384945,187608.491541,187536.2164445024629973995375333446,18
1650153600,1421204473.600587758568221772,2555623.350841,57.716505078192293055,5131548.978686576085536941997547393,30383827.973262739374967604,55467.635185,55467.04844471639630724195678104636,7
1650067200,1394303868.939266530414016368,2604761.41104,57.716505078192293055,5248152.504816014074878419315370012,45489962.968924543107768136,85516.10595,85468.78190339482116133158095975984,12
1649980800,1398768710.18672316898344262,2596192.363224,57.716505078192293055,5187162.29305300993961200429863171,38939846.585018217109538099,71741.359384,71661.12988386583579026481305350583,8
1649894400,1403208081.008677122465287959,2587763.785518,57.716505078192293055,5186810.419883260605178161367029421,84079525.293402554740225239,161290.75991,161340.2984454289448021845513247663,12
1649808000,1369539327.555564105230416672,2650896.028878,57.716505078192293055,5247636.561180981955573457165159024,153043707.212131289636637462,289293.201898,289307.537150024746172628222119625,26
1649721600,1404421629.364099662316542458,2584199.059904,57.716505078192293055,5155043.727389090250872452072009069,182368482.531687843221386804,335912.322547,335913.3150691988282374289117394084,31
