date,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns
1650153600,6205031.401610318838768195,614.929192212076685103,58613.038625818068239682,3772662.929568521465628363569563251,317706.661006626361345606,31.647345263867400874,95953.99287351292146527009790592072,13
1650067200,6301043.692252001029512694,605.010045355847147268,58590.951221289599615541,3670443.344148000114901090974005148,23359.553960484551802746,2.245036107834154457,6820.965665972603366340165114359499,8
1649980800,6280271.165922191398945798,607.004408057243868643,58590.951221289599615541,3681899.217203661513979737537868476,52434.651283047931226563,5.082579257020662738,15389.86331166350831583466876016866,18
1649894400,6266559.72881390203160544,607.980589415894331908,58574.734423262184118381,3674538.099626082668579562549723627,51596.901682802199215119,5.031008663782447725,15524.69478271559735163885494659683,15
1649808000,6222005.925612564435995662,613.498804946833744588,58631.138093433151127851,3825800.209123594129308924413777096,156129.735667554255916335,15.722583335289932713,48442.62244365926334301888345532596,19
1649721600,6075958.580671835351568149,625.08781720246772632,58485.834320060901980209,3757709.677349681552374802617885153,341411.003948463170238153,33.852795601360441395,101260.4557310115279467894061232703,30
1649635200,6305164.2716854745418767,600.447137130728021146,58397.50860812868258106,3600182.985141264129664088890196051,306756.076671161438326214,27.943874498484398824,86458.78412729094804031997802512686,14
1649548800,6610338.300061810703849985,572.590371677064269408,58394.700233170505099253,3689893.618167133257649993060098992,233253.485610775098832381,20.49804721149308559,66585.48883901402804285625153603649,11
1649462400,6626402.053318948214792297,571.20006718648240834,58397.683177040538584241,3702811.467341764904503636086202289,110499.524520867162431768,9.459419989436155607,30537.94111500608634551252871965363,15
1649376000,6677519.02361582381167415,567.113910064652180276,58413.89124519381054107,3676042.60943984566520126465184428,13924.565440743765820102,1.183582989305182172,3846.803535018745697299397470244131,10
1649289600,6650336.839267179630030473,564.745378259843426253,58173.199420465861746802,3662591.755187888604223683277099398,3056.980087497949852256,0.259385388326486384,836.0524040938543076679222383234105,2
1649203200,6649607.819354677579882729,564.806513648169912637,58173.199420465861746802,3646587.354574840200311391173762841,29965.642652274403328417,2.549064879008964236,8259.782048525458962016272992393195,7
1649116800,6641096.361559289978486557,569.189403977633825163,58361.48266267464719482,3931817.669445890142839944594736755,11815.487471516881786537,1.011393806034677355,3563.25228188201646136049273973846,5
1649030400,6780544.978866947085578869,583.167197111129526539,59690.882684301329929259,4121884.652183301172637696103402195,230328.762058870820742534,20.029375383683951258,69865.87610805320432095239442823038,18
1648944000,6809128.606030917807969227,583.07185578126309222,59814.726760306509741739,4110113.568223076761843506917603877,145903.78483632824481304,12.500852327646789269,44038.78442617912631236077411229514,14
1648857600,6826340.65989198211344933,583.902542443170757454,59934.8510077712143979,4060800.76666213410887692221693146,9773.889893288637472053,0.834712184593431371,2902.293749506288456994424479146865,8
1648771200,6817063.947298404400542556,584.780227660069998602,59939.239104967945070942,4020777.352678354779857079740928223,22821.310732490691216463,1.957454464441404325,6400.003196956318494760775182011646,9
1648684800,6796610.42893085128720728,586.261912919558733046,59925.327031381988730066,3871580.916374394332084391545265479,61756.992962272166232709,5.359504986356140174,18014.10987309203162459123684954962,11
1648598400,6720623.054306707826487398,590.046087717563139929,59782.224680717353078466,3995269.55891022359799293429610932,17526.127400069013749634,1.538119314828668641,5210.178407664117497370062846924136,9
1648512000,6711490.04793055083553019,592.323876404576065446,59857.02545067147560165,4056459.90081698755297518407133234,17060.660613450619378373,1.504493980202847052,5158.025133784481539029246153986989,9
1648425600,6722644.697121315279155875,591.978503910336007503,59889.507339320081001074,4037945.193634458301470622312232802,57990.969780441295100413,5.080858635870692349,17242.82431007958071865400151943071,12
1648339200,6727135.98336636115392353,590.868247996882879328,59854.075693268219250198,3877641.549212031477347357586554712,110671.497391220654917721,9.604101020319271608,31433.21180528949491228155341750351,11
1648252800,6817344.193941314103054997,582.900656306885488575,59847.881084164328322861,3662791.13243940069137807094719871,36693.601041348800262915,3.144941222797675366,9813.040529377874445321970958502741,11
1648166400,6770853.722551554384262934,585.215193982783244795,59762.24855356097016486,3647709.080551848032343282081411788,211933.70539843583841595,18.733168414763750361,59041.97519094194624642305274958474,14
1648080000,6711866.181963959116769715,590.344983667953413958,59764.398981822676362257,3683501.400749185757004417454482707,30423.194101478622422287,2.679999848724982236,8143.065410704549046032105218723422,7
1647993600,6676835.864975057467851012,592.619762105524432653,59723.375826274353306617,3532259.620267208596150927069774254,15169.257376304646468961,1.345400659704662826,3984.358932032298576914209315039338,7
1647907200,6661666.607598752821382051,593.965162765229095479,59723.375826274353306617,3553762.643657575295174061782557577,11287.181255155318110937,1.005521607240877225,3016.327821294832846488623852401458,6
1647820800,6656796.442494943335033749,593.54476973397226341,59680.561342724031819279,3455124.348721922564239548283859226,149388.366599838044153161,13.29751466101249665,38202.27592147639105968743769835908,15
1647734400,6724781.917078377256079171,585.983165229892502706,59603.224948277489421201,3375388.619393606458154949932468572,30399.113618877303154899,2.652824277431181032,7682.440306851498970075333336423393,12
1647648000,6705520.240909983397891825,589.259056553201953356,59684.34139335328451046,3498909.249796250725134387960434959,34896.951161380783094016,3.073402836567182365,9070.21172590121513249309817407633,12
1647561600,6691580.747771469267433415,594.189767738728899676,59871.670313337678751862,3501409.954950858973574346900801891,24114.863766235970998289,2.141672586486152494,6205.160605585295496322441619912332,8
1647475200,6680756.060906427340115658,595.146078862052560014,59871.670313337678751862,3347447.42935619629659954388848072,71194.610976683072914422,6.346166584447522688,17739.2805259685677653933162659806,14
