,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
364,1619395200,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24920291044114.66,1127.5438290449276,145813078.43894368,5708305.146863125,280290422383626.62,12044.298434798056,29864186.21214612,6655,1.145312696e-07,2531.474976974758,32102017.932317015,30489840.102907527,895.9255863643835,1.7518334676791554e-07,0.00015695124267431986,1.0,0.0,0.0,0.00026027397260275364,0.00015695124267423033,0.00041722521527707353,0.000417225215276984
363,1619481600,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18018237316655.023,1632.7824573836692,147109159.07809973,8678266.72885415,190841255089595.28,13764.348242244976,35826657.535361685,8918,2.408189707e-07,2657.7895711536407,45958194.617772475,36582741.21196564,1074.7997260608506,1.1523038312191135e-07,0.000280800826887637,2.002717379902517,-0.057404479950060705,0.0,0.0005206834302871055,0.0002808202652335723,0.0008014842571747425,0.0008015036955206778
362,1619568000,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18249791984013.457,1715.9152565052932,148209437.11384392,9415589.223316554,261280630707835.6,29724.8631157495,79860386.12049305,14752,2.579642888e-07,2743.605544510616,67401072.07776226,81553299.25418943,2395.8115836147917,1.0620684232099064e-07,0.000535252409979416,2.078200671120483,-0.06335114296276922,0.0,0.0007812284435796402,0.0005353433034864796,0.0013164808535590562,0.0013165717470661198
361,1619654400,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17928016794017.523,1821.6251083196523,149573982.23423418,10046513.627227632,139787864395789.86,14389.30486713174,39283106.20811831,6352,2.801903228e-07,2757.8009255758457,39167206.84857899,39682838.280968934,1178.4931862435494,9.953701722852819e-08,0.0006525561065622433,2.2456381743955145,-0.07657892082927009,0.0,0.0010419090830434685,0.0006527097978177299,0.0016944651896057118,0.0016946188808611984
360,1619740800,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20443368673102.523,1594.5125511288852,148655327.3997759,8834924.742328005,68164654823733.516,5854.35530558158,16130559.999565477,4283,2.160828991e-07,2771.787375074326,14729216.230463136,16227028.125210421,483.9167999869643,1.1318715542748355e-07,0.0007073292726163383,1.7230982824367185,-0.03590084061630705,0.0,0.0013027254192784499,0.0007075187148539719,0.0020100546918947883,0.0020102441341324218
359,1619827200,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18353814637783.383,1762.5566101558009,147582116.6146806,10372346.403685564,43533433788034.33,3949.3052375523393,11361170.963025987,3448,2.82566502e-07,2942.415109937576,12301090.10553347,11620495.40472961,340.83512889077963,9.641020084372365e-08,0.0007401892558472948,2.1225908957895103,-0.06685731684027851,0.0,0.001563677522921414,0.0007404019471379808,0.0023038667787687087,0.0023040794700593947
358,1619913600,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23899452153507.07,1367.1147215935075,147366487.047781,8057524.240638457,95488117760148.83,6374.545831594133,18678808.09988873,3771,1.685713168e-07,2947.0404169472176,16096557.749581754,18786044.205390323,560.3642429966619,1.2410760056500464e-07,0.0008097347174880357,1.2642913052001747,-0.006835306099898242,0.0,0.0018247654646456057,0.0008099989003740315,0.002634500182133641,0.0026347643650196373
357,1620000000,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24803763185981.62,1326.5893488621805,147475789.02594808,9089335.69506754,44188663238865.19,2584.581904849874,8048936.421215926,2367,1.832249329e-07,3425.722822756164,8096464.85688177,8854061.218726814,241.4680926364778,1.1001904138524276e-07,0.000836300805565024,1.182175389998467,-0.0034908308033874125,0.0,0.002085989315161463,0.0008365865069530631,0.0029222901207264867,0.002922575822114526
356,1620086400,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24055437505680.414,1370.782018227716,147439023.86093053,8896344.933281118,21546883657128.145,1181.3240936536713,3965962.6128907274,2218,1.849133887e-07,3244.9815821590846,3984307.2729642144,3833374.9264669367,118.97887838672182,1.1240571352612602e-07,0.0008496747112846216,1.2595217897090851,-0.006617958600963925,0.0,0.002347349145215949,0.0008499716011016734,0.0031970238565005703,0.0031973207463176223
355,1620172800,ELON,WETH,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20070693156478.656,1685.8139609220989,148639713.15720132,11858332.702311587,65111269500376.08,5262.854693483208,17742532.651783638,4994,2.954141296e-07,3518.206256000764,19234789.006604627,18515808.307035606,532.2759795535092,8.432888712972832e-08,0.000894560952286255,1.8559211929071595,-0.04596668202784404,0.0,0.0026088450255929985,0.0008948959941335044,0.0035034059778792535,0.003503741019726503
