,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,comp_pool_share,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
236,1630713600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3907725.999554013,22573588.591636777,8365754.253716413,45202626.60203993,19783.24778765157,114517.30564904468,0,7,5.844624076303161,0.9975702844333806,115625.64632717961,114239.06116886188,0.0,2.2122608245841876e-08,0.0,0.8765355655334137,-0.0021667604936275175,4.1095890410958905e-05,0.034718966084616665,2.2122608245841876e-08,0.0,0.03467787019420571,0.03467787019420571
235,1630800000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3920306.756550523,22513313.075277902,8367852.004591007,45150765.24204251,50931.560945796606,293933.6102421256,0,17,5.779187097966973,0.9918190809862222,294343.0198972663,291528.9631813074,0.0,2.214801885724944e-08,0.0,0.8717475973538483,-0.002350266494518638,4.1095890410958905e-05,0.034997312943674475,2.214801885724944e-08,0.0,0.034956217053263516,0.034956217053263516
234,1630886400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3876142.541045124,22787826.15534968,8370774.68069463,45315227.45365404,119561.84566659816,689781.9915468356,0,31,5.7898979991593285,1.0010124862392715,692250.8910008331,690480.3863213741,0.0,2.2067637220242264e-08,0.0,0.8653421963733307,-0.0026090532720780546,4.1095890410958905e-05,0.03527580469561775,2.2067637220242264e-08,0.0,0.035234708805206794,0.035234708805206794
233,1630972800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4093559.2931995383,21578875.264072135,8369903.687690286,42541031.01079925,358328.1599716313,2018168.317865644,0,36,5.16422604622759,1.0028590435009788,1850487.616822305,2023938.3488787191,0.0,2.3506717543967023e-08,0.0,0.7704098238725586,-0.00844435603116589,4.1095890410958905e-05,0.035554441415870275,2.3506717543967023e-08,0.0,0.03551334552545932,0.03551334552545932
232,1631059200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4134538.551704096,21372517.39085385,8370913.852951656,42955033.91623562,152242.91354055988,788081.5195332348,0,27,4.968227152743612,1.012656572072192,756377.3768650077,798055.9300839698,0.0,2.3280158547890988e-08,0.0,0.7339994287894449,-0.011836276256921074,4.1095890410958905e-05,0.03583322317989501,2.3280158547890988e-08,0.0,0.035792127289484055,0.035792127289484055
231,1631145600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4106932.7944839513,21548074.225609623,8376384.663920698,42544628.11912198,238687.36594657524,1261085.6838449605,0,35,5.185300456527737,0.9861181747602064,1237665.7076101797,1243579.5127694192,0.0,2.3504730073091013e-08,0.0,0.7866860090974286,-0.007152669852370064,4.1095890410958905e-05,0.036112150063194126,2.3504730073091013e-08,0.0,0.03607105417278317,0.03607105417278317
230,1631232000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4227033.992981071,21302673.452678777,8449105.993695863,42485163.74091038,113644.73012084294,584070.6021914354,0,33,5.0446923271991695,0.9944041918759682,573302.6980672367,580802.2551706844,0.0,2.3537628478928673e-08,0.0,0.7589762762585662,-0.009432410456050921,4.1095890410958905e-05,0.03639122214130919,2.3537628478928673e-08,0.0,0.03635012625089823,0.03635012625089823
229,1631318400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4189100.0301206904,21509827.70416657,8451595.374114782,42819284.35618439,103056.79597042353,524979.1624744221,0,32,5.121460741678313,0.9875922957436548,527801.3347256759,518465.3762856957,0.0,2.3353963407741306e-08,0.0,0.7758408064123881,-0.007998626452249913,4.1095890410958905e-05,0.03667043948982118,2.3353963407741306e-08,0.0,0.036629343599410225,0.036629343599410225
228,1631404800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4167354.4279099144,21636390.959390905,8454105.635807129,43404451.10946614,95037.68977828704,490269.3513147992,0,24,5.2576507040288645,0.9933758050738036,499674.9765720877,487021.7115653501,0.0,2.3039111760174027e-08,0.0,0.7918348567002859,-0.006771157179754739,4.1095890410958905e-05,0.03694980218435018,2.3039111760174027e-08,0.0,0.03690870629393922,0.03690870629393922
227,1631491200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4140801.113523632,21906644.44923157,8477497.951002052,43558082.12929393,677428.075869703,3630102.1481146575,0,115,5.237469785595069,0.9983620019825844,3548009.0792813734,3624156.0479930295,0.0,2.295785193277539e-08,0.0,0.7848559424477373,-0.007291360434928729,4.1095890410958905e-05,0.03722931030055565,2.295785193277539e-08,0.0,0.03718821441014469,0.03718821441014469
226,1631577600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4216198.820930948,21520153.03466564,8478149.792325752,43261157.47369833,126723.43022404773,654686.4029020895,0,38,5.13993691097664,0.9992133815063428,651350.4364941557,654171.4144700208,0.0,2.3115424052349368e-08,0.0,0.7695839653306046,-0.008513451587421228,4.1095890410958905e-05,0.03750896391413683,2.3115424052349368e-08,0.0,0.03746786802372587,0.03746786802372587
225,1631664000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4220795.794978119,21726134.53037379,8522335.850783901,43962754.05326968,307582.86775014474,1607028.187406848,0,34,5.225841945185037,1.0093242981864985,1607379.4519090084,1622012.5974203376,0.0,2.2746527635377433e-08,0.0,0.77460804900103,-0.008098490011154591,4.1095890410958905e-05,0.0377887631008319,2.2746527635377433e-08,0.0,0.03774766721042094,0.03774766721042094
224,1631750400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4223035.1705336915,21918083.826434955,8561562.045571886,44218764.95583768,200493.59313506808,1037717.8121344192,0,35,5.222878305152222,1.0020510225759764,1047153.6379071636,1039846.1947945998,0.0,2.2614833340522366e-08,0.0,0.7797879767440244,-0.0076839989015500265,4.1095890410958905e-05,0.03806870793641859,2.2614833340522366e-08,0.0,0.03802761204600763,0.03802761204600763
223,1631836800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4290079.011905776,21581353.273349065,8561258.621375779,42799166.74114303,484649.2591634332,2455518.596512784,0,44,4.931864355198681,0.9934798256744376,2390224.406041584,2439508.18720386,0.0,2.3364940865512118e-08,0.0,0.7426916383759539,-0.010960320583310978,4.1095890410958905e-05,0.03834879849671424,2.3364940865512118e-08,0.0,0.038307702606303284,0.038307702606303284
222,1631923200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4248455.783154597,21794118.248758167,8561258.621375779,42836739.004361555,86292.75048651142,441090.6887896496,0,30,5.030648502694331,0.984864404013906,434108.49602834415,434414.5183309015,0.0,2.3344447388914967e-08,0.0,0.7641946557489918,-0.00897298891267262,4.1095890410958905e-05,0.03862903485757563,2.3344447388914967e-08,0.0,0.03858793896716467,0.03858793896716467
221,1632009600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3901858.8203224814,23412336.81210895,8497489.68081155,46738688.73765997,1872883.1994967696,11911149.199027246,0,325,6.002047024503665,0.9960367819007748,11241133.03478249,11863942.71693909,0.0,2.139555103081538e-08,0.0,0.9015306175982832,-0.0013417056005617933,4.1095890410958905e-05,0.0389094170948987,2.139555103081538e-08,0.0,0.038868321204487744,0.038868321204487744
220,1632096000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4432482.515914637,21124598.966836523,8599404.36990099,41588331.695395045,1186852.4029957445,6080841.921885204,0,188,4.666389010689706,0.9913788428986944,5538315.010650012,6028418.0283684265,0.0,2.4045205932382403e-08,0.0,0.7042028166387002,-0.015178330961627129,4.1095890410958905e-05,0.03918994528461939,2.4045205932382403e-08,0.0,0.03914884939420843,0.03914884939420843
219,1632182400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4524466.1674390035,20511894.180026587,8560636.949052352,39983249.10015843,213611.4190719016,989275.5284859363,0,43,4.385914349195032,0.9839289175908325,936881.3880593664,973376.7999422661,0.0,2.5010473698497844e-08,0.0,0.6668879728746524,-0.020171595460077074,4.1095890410958905e-05,0.0394706195027128,2.5010473698497844e-08,0.0,0.03942952361230184,0.03942952361230184
