,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
341,1621382400,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,721.3268378505187,554.972585279306,545.6930580872541,2742764.45768152,822.8839832772803,580.1071147046525,1560057.3987279716,105,1901.1939621258805,2453.7330811220754,1564462.0605368593,1423428.0179450843,46.80172196183915,3.645956535565244e-07,8.669530060417859e-05,1.0666181204457998,-0.0005196933429317818,0.0,0.006284112361512606,8.669875239197822e-05,0.006370807662116784,0.006370811113904584
340,1621468800,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,769.0550880000828,521.5703121014686,545.6930580872541,2915096.586581548,509.6952586155752,352.51701569799,958396.8396461336,92,1895.24562808772,2777.162383973812,965997.7105482087,978996.9957071637,28.751905189384008,3.430418067802933e-07,9.655840610872057e-05,0.9394508820182159,-0.0004874543366035766,0.0,0.006547657515892591,9.656271301539121e-05,0.006644215922001311,0.006644220228907982
339,1621555200,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,957.8582601978339,767.7035835107317,738.2611382943661,3701900.819835657,487.78652852398005,374.5493663962279,934262.7698552936,97,1932.3844527221984,2426.581511298477,942591.1039670722,908874.5675656457,28.027883095658808,2.7013149424256977e-07,0.00010412962004980694,1.0962472062312587,-0.0010546062483970386,0.0,0.006811339858161181,0.00010413465805347855,0.006915469478210988,0.006915474516214659
338,1621641600,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,946.5341276377775,777.6875451962422,738.2611382943661,3581933.9611939327,326.6366813175812,265.7253919195079,625001.046772285,82,1892.1314385848952,2293.14803544658,618039.5337160309,609347.660448492,18.750031403168553,2.791787930301985e-07,0.00010936423118622185,1.1358711243356894,-0.0020254162517080454,0.0,0.00707515945973114,0.00010936981429421344,0.0071845236909173615,0.007184529274025353
337,1621728000,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,903.5341802071838,816.8462956936008,738.2611382943661,3428738.7338891155,797.0591651567001,725.2775439571768,1477859.0451804823,103,1897.4039992061469,2104.508156614224,1512343.2475722355,1526352.50706701,44.33577135541447,2.916524347907168e-07,0.000122294866850353,1.2411350703783857,-0.005805199020730734,0.0,0.007339116392052647,0.0001223018641796081,0.007461411258903,0.007461418256232255
336,1621814400,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1012.5678838510612,729.9680565646576,738.2611382943661,3779743.607224652,481.6173933229612,375.8998241002502,922070.1073731832,92,1890.7031673652548,2640.371210266738,910595.5310139204,992515.0734986317,27.662103221195498,2.645682098882545e-07,0.0001296133799813288,0.985753237868472,-2.5736967898093432e-05,0.0,0.007603210726612963,0.00012962127237847731,0.0077328241065942925,0.007732831998991441
335,1621900800,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1021.2174083382782,724.6310637053393,738.2611382943661,3897328.8434393504,388.04998387931545,296.9627351706176,763746.2842183907,54,1908.1778334454127,2700.9715555982843,740468.3775073595,802087.9007685042,22.912388526551723,2.565859952216685e-07,0.00013549237799431962,0.9725427152350676,-9.688429549881139e-05,0.0,0.00786744253493643,0.0001355010324346484,0.00800293491293075,0.00800294356737108
334,1621987200,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1059.2481150467593,701.3014091727127,739.3081010506697,4027174.568550064,345.3604147983544,242.4818807121497,672610.4760123367,59,1900.9590441292828,2881.1597786532116,656516.0039951723,698629.0417600316,20.1783142803701,2.4831305000022333e-07,0.0001405029167571414,0.9082706196250712,-0.001156000685032632,0.0,0.008131811888584695,0.00014051225013056445,0.008272314805341836,0.008272324138715259
333,1622073600,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1026.460939640384,724.0228487590339,739.3081010506697,3962022.7628254495,154.1698495288508,105.3932006987512,293152.85846717854,47,1937.5343784442475,2741.6238096459,298709.38358172507,288948.5084104852,8.794585754015356,2.5239632881030367e-07,0.00014272263791486226,0.9728623653023835,-9.461085278805736e-05,0.0,0.008396318859156926,0.00014273228318639752,0.008539041497071789,0.008539051142343324
332,1622160000,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,961.1022893109347,774.050195583853,739.3081010506697,3682688.468439732,336.4103986484386,262.96123063729345,666234.4423223647,67,1921.1925314622329,2417.9470223920566,646309.1453896126,635826.3246239945,19.987033269670942,2.715407530585057e-07,0.0001481499319803141,1.0937900231989135,-0.0010037719602368211,0.0,0.008660963518289044,0.00014816035190201582,0.008809113450269359,0.00880912387019106
331,1622246400,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,936.6917488292146,796.2659544254828,739.9240027269085,3680963.405446695,288.72509330793264,235.1812465160611,561249.2799388506,80,1964.8744691343695,2281.176509569693,567308.5644391954,536489.9350437578,16.837478398165516,2.7166800911965254e-07,0.0001527241362153389,1.1857298908348473,-0.003616818550337575,0.0,0.008925745937654828,0.0001527352338526189,0.009078470073870167,0.009078481171507446
330,1622332800,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,967.7747974958061,771.0023549418497,739.9240027269085,3683580.870448969,128.47268117402905,105.34085746483245,248647.0982060549,39,1903.1188247413172,2389.3146601972535,244498.7780072841,251692.45505847345,7.459412946181647,2.7147496829033e-07,0.00015474918010836803,1.0964842719532735,-0.0010595707946114974,0.0,0.009190666188964802,0.00015476058704111395,0.00934541536907317,0.009345426776005916
329,1622419200,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,998.2592535396157,716.61915875794,724.2634366356526,3807382.5450123986,211.93469206392552,166.0950977153417,411721.81619704654,67,1944.1865074573973,2705.914599066111,412040.5687728223,449439.1497412553,12.351654485911396,2.6264762948760734e-07,0.00015799331287934262,0.989085165469338,-1.5055695724908169e-05,0.0,0.009455724343967242,0.00015800522187614519,0.009613717656846585,0.009613729565843387
328,1622505600,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,985.2832877032464,724.9434115439526,723.4918487657635,3803258.049113235,195.5265551947854,145.1214970492432,377442.7197812449,57,1930.03276142989,2631.1704983832456,377372.65725546546,381839.4017171799,11.323281593437347,2.629324613493316e-07,0.0001609705711792567,1.0097771506324964,-1.1833177459785738e-05,0.0,0.009720920474447725,0.0001609829505984095,0.009881891045626982,0.009881903425046135
327,1622592000,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1001.188041340702,713.7079485887006,723.4918487657635,3870808.441854736,131.7251812121338,93.7944398862805,253306.64365020968,38,1933.107609171646,2712.0411627518915,254638.95012068978,254374.38180885056,7.59919930950629,2.583439648387354e-07,0.00016293377845847434,0.9812272545666103,-4.4891771857513696e-05,0.0,0.00998625465222891,0.0001629464739205666,0.010149188430687383,0.010149201126149476
326,1622678400,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1033.4602172782402,691.6556430854555,723.4918487657635,3957712.8525263127,116.10273349518125,79.3281481364879,220744.2771517688,38,1914.7872295217587,2855.470198712424,222312.0314091412,226519.1629227857,6.622328314553064,2.526711859253947e-07,0.00016460705000729978,0.9231084778757227,-0.0007996372732763657,0.0,0.010251726949171203,0.00016462001812311833,0.010416333999178502,0.010416346967294321
325,1622764800,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1006.6810135149572,710.7613062799617,723.4918487657635,3833112.202890913,330.17764416207194,243.89384056877043,640469.4071185573,61,1903.8365437662849,2686.5534114464026,628604.2648904133,655233.8294107952,19.21408221355672,2.6088461466006795e-07,0.0001696197084416304,0.975537635409782,-7.666778331583135e-05,0.0,0.010517337437172203,0.00016963350174137304,0.010686957145613834,0.010686970938913576
324,1622851200,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,988.9316402487364,724.1697669169428,723.4918487657635,3750356.606053442,301.1267240768772,216.18683455354687,584639.4583272607,56,1896.165747669956,2623.658279340929,570986.1799026364,567200.3783609208,17.53918374981782,2.666413104252279e-07,0.00017429637938047067,0.994898731431861,-3.269530425287215e-06,0.0,0.010783086188166924,0.0001743109660001796,0.010957382567547394,0.010957397154167103
323,1622937600,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1004.3302193514054,713.379553766102,723.4918487657635,3834420.3053901335,146.33998694338732,105.79467517798204,286289.58416103694,31,1908.9440064177272,2704.9432038657187,279354.84097482765,286168.58762786374,8.588687524831109,2.6079561455333336e-07,0.00017653627142171554,0.9715046606056299,-0.00010445872959397029,0.0,0.011048973274127905,0.0001765512484790399,0.011225509545549621,0.011225524522606944
322,1623024000,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,985.6817026542604,727.7268664709494,723.801814395609,3779439.112272028,105.55683725449234,73.96164943816783,201558.1148128048,42,1917.1701686734625,2584.299779215444,202370.41948383232,191139.07431346716,6.046743444384144,2.64589525136931e-07,0.00017813617639828998,1.0212395403026553,-5.52124028988521e-05,0.0,0.011314998767065099,0.0001781514359207037,0.01149313494346339,0.011493150202985802
321,1623110400,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,978.9874368407545,734.4840230093245,724.1134903936124,3718361.212066227,498.23016502988776,430.6755503674012,1049177.7431870536,65,1899.085254896416,2509.1632978444654,946181.5599528678,1080635.2842608485,31.475332295611608,2.689356797169035e-07,0.0001866010162835257,1.0418984324401277,-0.000210544065206264,0.0,0.011581162739026096,0.00018661778382944583,0.011767763755309623,0.011767780522855542
320,1623196800,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,989.2877829532227,727.1261930270095,724.1134903936124,3783310.1722692065,129.86693091178677,97.7957113988481,246547.70732270088,47,1912.1383269159885,2606.279391346251,248323.53599537822,254882.94718086344,7.396431219681027,2.643187987413165e-07,0.00018855603209848456,1.009969330482319,-1.2300585953473053e-05,0.0,0.01184746526209568,0.00018857316448528394,0.012036021294194165,0.012036038426580964
319,1623283200,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,964.3143898177725,746.1269535397216,724.1134903936124,3696360.240362143,74.08257150043642,56.10232062205308,140790.75789316732,29,1916.5742414466345,2470.354998709753,141984.74827786497,138592.64818790607,4.22372273679502,2.7053640202071515e-07,0.00018969870285083016,1.0680119912122907,-0.0005409440640372631,0.0,0.012113906408396491,0.0001897160507144946,0.01230360511124732,0.012303622459110986
318,1623369600,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,944.4986888971983,762.3737268049185,724.0404660706139,3605784.542628596,313.0790942457244,246.26479516648052,600677.8122674196,80,1908.835123338672,2349.61525709824,597616.371479297,578627.5200093355,18.02033436802259,2.773321556453858e-07,0.0001946963210265645,1.118359711073889,-0.0015621319900389619,0.0,0.012380486250088585,0.00019471461701869863,0.012575182571115149,0.012575200867107283
317,1623456000,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,947.4577620829123,760.7152418380598,724.0404660706139,3630926.6142381914,295.0510102793144,242.20979645691745,566109.267073438,76,1916.1416791055044,2373.0158977982064,565359.538258381,574767.6975947327,16.98327801220314,2.7541179049960257e-07,0.00019937371603245788,1.111570004838354,-0.001396874448210017,0.0,0.012647204859369432,0.00019939292278192688,0.01284657857540189,0.012846597782151359
316,1623542400,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,978.2779695001576,735.5219947045812,723.1653379009459,3705498.1499355687,236.972857536573,191.3468579620292,453076.8499240382,67,1893.8881715944492,2506.3249874512,448800.09187745216,479577.4113805093,13.592305497721147,2.6986924821899803e-07,0.00020304186129869084,1.04022382596428,-0.00019436736033495716,0.0,0.012914062308474361,0.00020306179945039915,0.013117104169773052,0.01311712410792476
315,1623628800,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,990.8545153703304,726.5154073266442,723.1653379009459,3729438.709120883,151.69890996649963,109.95389222290328,277750.6861582781,26,1881.930521216332,2575.4774633199154,285486.8087012041,283183.77142439433,8.332520584748343,2.6813686401504735e-07,0.00020527611723762608,1.0059020216457908,-4.328656343144388e-06,0.0,0.013181058669676005,0.0002052965090812986,0.013386334786913631,0.013386355178757303
314,1623715200,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,999.9133494788028,720.3085773308293,723.1653379009459,3677617.338531624,171.8971829665198,128.5264078491253,328982.47143727285,41,1838.9680168029329,2550.9699256905287,316113.4216539518,327867.00108015374,9.869474143118186,2.71915185281151e-07,0.0002079597771278796,0.9923815620823673,-7.310691024553506e-06,0.0,0.013448194015284964,0.0002079807199175665,0.013656153792412844,0.013656174735202531
313,1623801600,PAXG,WETH,0x45804880de22913dafe09f4980848ece6ecbaf78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,962.8571056462114,748.4302507138723,723.1653379009459,3524934.107479374,175.00128637098547,131.28022451307348,323510.465452752,59,1830.4554677994777,2360.791487038216,320332.06150971254,309925.2364469296,9.705313963582562,2.8369324631576863e-07,0.00021071310915272208,1.067361138129708,-0.0005309717984615103,0.0,0.013715468417649035,0.0002107346245823205,0.013926181526801758,0.013926203042231355
