,Unnamed: 0,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,comp_pool_share,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
148,216,1632441600,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,28451681.929247323,28515476.906794,25.42915941302768,56992539.9721196,652657.0922979624,649040.952808,650764.2515704541,81,1.0005673864418816,0.9995685383091426,653027.4010833302,648760.9165010658,1952.2927547113622,1.7546156049356528e-08,0.004266636644710838,1.0013370270893485,-2.2315673819939263e-07,4.1095890410958905e-05,0.05977650870230666,1.7620573802484833e-08,0.004275657288368767,0.06400204945660655,0.06401107010026447
147,217,1632355200,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,28746179.41843581,28770356.500991,25.67527741302768,57499691.46236871,343624.53662369726,344002.972156,343815.9264496836,93,0.9989496332545724,1.000202045029579,343263.60483751475,344072.4762466845,1031.447779349051,1.739139766783724e-08,0.004284574963215105,0.9990848293641769,-1.047880440196991e-07,4.1095890410958905e-05,0.06006789921368594,1.746575732403065e-08,0.004293672304975287,0.06431137828649008,0.06432047562825027
146,218,1632268800,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,28795345.37708908,28837106.777801,25.72747942583008,57636935.22440159,247536.1976019097,247733.796976,247656.0136043631,91,1.0009797666805755,0.9999552869272388,247778.7253205564,247722.7200367104,742.9680408130894,1.734998566642441e-08,0.004297465448073824,1.0013622818872665,-2.316608246344387e-07,4.1095890410958905e-05,0.060359441407797254,1.742448081937206e-08,0.004306618137351842,0.06461581096546012,0.06462496365473813
145,219,1632182400,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30620445.49672585,30637456.74089,27.346242380225583,61303948.52763856,294421.36775601155,294801.253774,294649.9671505485,79,1.0004118299538018,0.9991892391314338,294542.61929429276,294562.24045343575,883.9499014516455,1.6312162984887592e-08,0.004311884582936779,1.0015614063437583,-3.042734875169373e-07,4.1095890410958905e-05,0.06065113536359856,1.638241324185775e-08,0.0043210993699225216,0.06492192405612439,0.06493113884311012
144,220,1632096000,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30703309.31543965,30753765.11152,27.43554280084892,61491840.68887152,441924.4601584445,442763.956874,442366.059288407,91,1.0001681200037866,0.9993625630464936,441998.75650035974,442481.7227662078,1327.098177865221,1.6262320151703882e-08,0.004333466278377966,1.0011437533918677,-1.6333462315998304e-07,4.1095890410958905e-05,0.06094298116008923,1.6332591253064887e-08,0.004342774322014281,0.06523535154805624,0.06524465959169255
143,221,1632009600,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30699967.36525606,30755702.992769,27.435507070214545,61452530.601102725,246602.31491040133,246864.837508,246805.52609446185,108,1.001895212450902,0.9986782585848818,247069.67868804076,246538.54602832923,740.4165782833855,1.627272286785299e-08,0.004345514872163135,1.0035597089840724,-1.578318900463671e-06,4.1095890410958905e-05,0.061234978876309576,1.6343391630872758e-08,0.004354875240123158,0.06553939785806176,0.06554875822602177
142,222,1631923200,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30637900.68106384,30626920.475,27.35064843118588,61246659.60402771,362375.57332299167,363442.277625,363186.9632748937,77,0.9989721573182452,0.9991480670695542,362003.10824190493,363132.64918037504,1089.5608898246812,1.632742106206618e-08,0.004363304591584062,1.000161291491588,-3.251343638766002e-09,4.1095890410958905e-05,0.06152712859134102,1.639852494378444e-08,0.0043727424315527195,0.06584933729251412,0.06585877513248278
141,223,1631836800,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30617824.901877098,30645929.121029,27.350655933169637,61229690.14140705,250388.78638342224,250563.468468,250425.64122180952,65,1.000697918204348,0.999582401992559,250563.53727560386,250458.83366283026,751.2769236654286,1.633194611454913e-08,0.00437557440581847,1.0014537694264511,-2.637970885066565e-07,4.1095890410958905e-05,0.06181943038430637,1.640336150831405e-08,0.004385065898524458,0.06615390889971388,0.06616340039241987
140,224,1631750400,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30618569.48904563,30644431.135219,27.350655933169637,61288643.59119392,496867.2042834936,496829.651215,496958.5251869517,92,1.0010065907443932,1.0004747731455803,497367.3462125179,497065.53259132494,1490.8755755608552,1.631623644129207e-08,0.0043998998842138684,1.0008691552201001,-9.434683412301581e-08,4.1095890410958905e-05,0.06211188433436954,1.6387784213303044e-08,0.0044094980457456325,0.06647068832817245,0.06648028648970421
139,225,1631664000,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,29152831.79522621,29133718.28443,26.0224949595354,58296588.54123673,359324.2436120555,359110.006473,359185.042846398,89,0.9999685682075236,0.9992334064282062,359312.9494069985,358834.71505047096,1077.5551285391941,1.715366241873037e-08,0.0044183839011264015,1.0010733846620974,-1.4386487579010065e-07,4.1095890410958905e-05,0.06240449052073538,1.7229301459643142e-08,0.004428063567894619,0.06678177853145083,0.06679145819821904
