,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
239,1630195200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40073853.73852968,12402.617601134223,461968.9278914071,80260764.80872752,4004665.8881898057,1245.963782915063,4002501.38475632,474,1.0014106121712905,3232.1350681100885,4010314.918633638,4027123.2363548805,120.0750415426896,1.2459387876294702e-08,0.0008963470508649236,0.7837460433486101,-0.007376269584799533,0.0,0.03388479411110823,0.0008967393684724545,0.03478114116197315,0.034781533479580684
238,1630281600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39917174.40252677,12390.916507188593,460749.17788996943,79883080.25425024,5675001.282486679,1757.0996650561704,5678356.853178957,528,1.0006104070481705,3223.183847034921,5678465.343267886,5663455.258039518,170.3507055953687,1.2518295449013988e-08,0.0008984795513275144,0.7852945995692057,-0.007257968396720327,0.0,0.03416270674365918,0.0008988737812323233,0.03506118629498669,0.0350615805248915
237,1630368000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41173374.496651106,12010.185358036511,460579.8898857672,82461954.44103217,6938747.267265689,2068.3863008011162,6939604.905864914,531,1.0013990284879288,3429.2760410904184,6948454.772363132,7093067.5850569075,208.18814717594742,1.2126804497643714e-08,0.0009010042082870438,0.7386817913478028,-0.011359069561838742,0.0,0.03444076404306007,0.0009014007075398567,0.03534176825134711,0.035342164750599925
236,1630454400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43351556.34278341,11376.698243707431,459836.6476837453,86737493.50586915,8307701.248732142,2317.301200348242,8305087.753998925,558,1.0033279295629531,3822.8759311773833,8335348.6933179805,8858754.984099755,249.15263261996776,1.1529039629584574e-08,0.0009038766988623347,0.6639041318969653,-0.020612895894397187,0.0,0.034718966084616665,0.000904275787380282,0.035622842783479,0.03562324187199695
235,1630540800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43297647.152707994,11401.231526515732,459956.98021733575,86525483.01151556,5556309.483361096,1471.383899837462,5558392.085791294,498,0.9991938211601404,3794.4625038745194,5551830.1042279,5583111.036737911,166.75176257373883,1.1557288849423833e-08,0.00090580389714855,0.6661195000558883,-0.020284628599774535,0.0,0.034997312943674475,0.0009062047283854291,0.03590311684082302,0.035903517672059904
234,1630627200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,44007834.40069683,11214.333495657853,459776.7140985248,88044446.38216354,7680341.25300362,1963.72456755335,7667041.646212928,395,1.0003269597466196,3927.6730520628585,7682852.415433654,7712868.065653083,230.01124938638785,1.1357899800510128e-08,0.0009084163418720707,0.6442572549457378,-0.02368516638797369,0.0,0.03527580469561775,0.0009088195405186905,0.03618422103748982,0.03618462423613644
233,1630713600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43781741.68306879,11269.75266233495,459664.2452926346,87480618.95721188,3915434.8953684648,1004.7928364072692,3916879.410555653,364,0.9990536647728004,3886.1725566532264,3911729.581397171,3904798.3459676844,117.50638231666959,1.1431103390902108e-08,0.0009097595694774234,0.6503084690533644,-0.022707485726108145,0.0,0.035554441415870275,0.0009101639888755564,0.0364642009853477,0.03646460540474583
232,1630800000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,44193381.09836845,11164.56989720572,459583.671811501,88267349.96737023,4856044.361320959,1240.5538236502407,4860003.598154712,404,0.9986489806120412,3952.129205613061,4849483.751240027,4902828.997583071,145.80010794464135,1.1329217432829577e-08,0.0009114113706020583,0.6391965199971449,-0.024524933363985646,0.0,0.03583322317989501,0.0009118172934099444,0.03674463455049707,0.03674504047330496
231,1630886400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,44046922.6426554,11187.3881326472,459178.06661269814,87892520.98904355,7157785.286709061,1834.6955917652697,7216967.731332126,458,0.99771466104567,3928.196641920124,7141427.321166614,7207045.062517987,216.5090319399638,1.1377532340034454e-08,0.0009138747091148648,0.6424891637635114,-0.023976248622151974,0.0,0.036112150063194126,0.000914282878037298,0.03702602477230899,0.037026432941231424
230,1630972800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41135520.04470816,11978.2080866084,458758.7180529419,82218685.9912904,24143446.91139544,6933.016976409356,24199706.92585864,760,0.9993636387959965,3432.011090340409,24128082.958450112,23794191.15255524,725.9912077757592,1.2162685257532966e-08,0.0009227047116747776,0.7365929104017961,-0.011570407491847345,0.0,0.03639122214130919,0.0009231209537174934,0.037313926852983965,0.03731434309502668
229,1631059200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41520792.98720696,11876.702890417291,458674.0720638445,82980308.76411879,16122192.248175137,4734.490236028448,16119462.412397023,628,0.9992620900772052,3493.282638022653,16110295.522538003,16538912.541405948,483.58387237191073,1.2051051808479246e-08,0.0009285324059744765,0.7235996686690782,-0.01294177129895635,0.0,0.03667043948982118,0.0009289540276840036,0.03759897189579566,0.037599393517505186
228,1631145600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41126504.45772864,11989.718572329211,458512.6329867482,82151266.20941776,8748447.97738177,2507.7601449219164,8751279.749179566,511,0.9970279273452044,3430.2085188734395,8722446.954376291,8602140.21240245,262.538392475387,1.2172666912410423e-08,0.000931728198377799,0.7352575205961486,-0.011706820797307893,0.0,0.03694980218435018,0.0009321527888315195,0.03788153038272798,0.0378819549731817
227,1631232000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39670964.15433737,12394.6401841473,457678.5214029074,79429906.7433604,11079233.511997376,3343.410112336515,11095281.280498048,643,1.0011088517327609,3206.488003967834,11091518.739274817,10720604.417551784,332.8584384149415,1.2589716405320981e-08,0.0009359187917205612,0.7897767692934379,-0.00692212456583452,0.0,0.03722931030055565,0.0009363472884476032,0.03816522909227621,0.038165657589003255
226,1631318400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39979720.496372074,12281.670481381345,457269.54125848913,80068257.57224442,5137273.704310595,1568.599478083184,5137391.762396925,630,1.0013608972017471,3259.0724039514243,5144265.005719401,5112179.271873512,154.12175287190774,1.2489343846376507e-08,0.0009378436712863847,0.7772295297593936,-0.007887043601610744,0.0,0.03750896391413683,0.0009382739703691634,0.03844680758542321,0.03844723788450599
225,1631404800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40948865.36303103,11993.243486108155,457200.7187334222,81974473.67210855,6619060.304416887,1962.410862669056,6615269.675223612,685,1.0009370582721417,3410.86698956746,6625262.749628946,6693522.431446486,198.45809025670837,1.2198919434358571e-08,0.000940264645540523,0.7423259759870691,-0.01099630727714207,0.0,0.0377887631008319,0.0009406972161605243,0.03872902774637242,0.038729460316992426
224,1631491200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40183171.288354635,12228.21750938009,457114.1358048608,80395215.54244125,12051388.864733545,3711.9214226504178,12058259.326072015,624,1.0006112585046432,3288.2196102783696,12058755.378669875,12205612.813771488,361.7477797821605,1.2438551140796337e-08,0.0009447642637994129,0.7697633742076323,-0.008498411587491428,0.0,0.03806870793641859,0.000945201067197754,0.039013472200218,0.03901390900361634
223,1631577600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40998891.64563925,11989.542388163334,457108.12374928035,81935042.73163995,5555554.131403,1662.750261638982,5554741.592228332,632,0.9992348505396093,3425.565876759837,5551303.302157186,5695860.557843988,166.64224776684995,1.2204790119842594e-08,0.0009467980974585061,0.7378837088857836,-0.011439519947703314,0.0,0.03834879849671424,0.0009472368232386064,0.03929559659417275,0.03929603531995285
222,1631664000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,42041917.20798962,11682.859223170366,456827.4391393324,84166893.90875874,5862413.415102615,1679.2064185252866,5866725.280935632,555,1.0009878176150793,3602.297926033203,5868204.41034093,6049001.798835283,176.00175842806897,1.1881156040806872e-08,0.0009488892018138464,0.7029134236150133,-0.015335353327092793,0.0,0.03862903485757563,0.0009493299083651596,0.03957792405938947,0.03957836476594079
221,1631750400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41847045.78827205,11738.641031144933,456745.58602428035,83759133.33532757,6645445.030822678,1856.2014370745612,6652756.962092592,519,1.000929048220812,3568.09541009596,6651618.969705067,6623103.8278392665,199.58270886277776,1.1938996503181634e-08,0.0009512720190770547,0.7096096414811162,-0.014531399605792417,0.0,0.0389094170948987,0.0009517149877080744,0.03986068911397576,0.039861132082606776
220,1631836800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40851644.95602953,12025.143450781425,456656.5008632615,81684140.08230665,5904845.329101904,1703.51264210758,5907305.352722382,505,0.9997656173971328,3395.738572979314,5903461.336084141,5784683.588362615,177.21916058167147,1.224227859891013e-08,0.0009534415854139605,0.7447604785244298,-0.010758125846605182,0.0,0.03918994528461939,0.0009538866188536499,0.04014338687003335,0.04014383190347304
219,1631923200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40945001.57489752,11962.861551009812,455919.4081538021,81891853.87075911,4395399.012955799,1272.9153585540002,4398259.731107077,533,1.0000103858887812,3427.8285505857352,4395444.6630810965,4363335.60853048,131.9477919332123,1.2211226791595045e-08,0.0009550528298259072,0.7379689546229284,-0.011430909478256979,0.0,0.0394706195027128,0.0009554994002101136,0.04042567233253871,0.040426118902922914
218,1632009600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40292307.55076608,12152.835289642811,455781.03951215994,80623674.74782957,3969306.5499825743,1178.8762112413644,3971126.4069543057,621,1.000419364299644,3315.7913273753534,3970971.13544398,3908907.5172832315,119.13379220862917,1.2403304651242289e-08,0.0009565304825449286,0.7632161846109157,-0.00905804141347688,0.0,0.03975143982519369,0.0009569784648255641,0.04070797030773862,0.040708418290019255
217,1632096000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38076411.98070429,12829.410494377897,454863.912017028,76148096.52786551,21255180.353280257,6900.149980567123,21358519.04114655,823,0.999937921756579,2965.7373566556143,21253860.86902033,20464032.56389443,640.7555712343965,1.3132304622139328e-08,0.0009649450798947117,0.8528900041706949,-0.003156756739891353,0.0,0.04003240632811633,0.0009654011147637309,0.04099735140801104,0.04099780744288006
216,1632182400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,36708022.37924312,13318.766009769372,454695.8392611756,73435267.16179565,19651959.57246962,6835.5144913522245,19672004.206925668,797,1.0002618283697065,2756.8284874090127,19657105.013006017,18844341.07585694,590.1601262077701,1.3617435309342013e-08,0.000972981547235499,0.9178181064800512,-0.0009185588174729364,0.0,0.040313519087574856,0.0009734453405190191,0.041286500634810354,0.041286964428093875
215,1632268800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38728283.608821355,12630.006397962534,454622.394589776,77480472.03314444,10093403.825609991,3435.2898030399706,10094023.710562192,706,1.0003086221912545,3067.514169562104,10096518.874015868,10537800.14737732,302.82071131686575,1.2906477900292372e-08,0.000976889896053861,0.8248977289776891,-0.004614021139377922,0.0,0.040594778179702695,0.0009773574939013763,0.04157166807575655,0.04157213567360407
